DocumentID,Institution name,Institution code (UKPRN),Main panel,URL,UoAValue,UoAString,4*,3*,2*,1*,unclassified,WordCount,TextUsed,IncludedInTopicModel,ResearchRank,ReasonForRemoval,food-environmental-science,art-media-research,study-english-literature,physics-group-facility,design-environment-project,mathematics-group-mathematical,law-school-international,study-language-linguistics,environmental-nerc-geography,social-research-work,archaeology-project-anthropology,wale-welsh-cardiff,engineering-technology-system,research-department-student,biology-cell-science,philosophy-project-ethic,research-staff-support,university-research-international,research-staff-university,chemistry-material-epsrc,system-computer-science,psychology-neuroscience-cognitive,economics-economic-lse,management-business-school,scottish-scotland-edinburgh,health-research-care,sport-exercise-science,clinical-cancer-research,history-study-project,music-performance-theatre
10007791-23-,University of Essex,10007791,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007791-23-.pdf,23, Sociology,100,0,0,0,0,4088,,TRUE,33,,0.004487659,0.002243829,0,0,0.015956121,0,0,0,0,0.326352531,0,0,0.001994515,0.174021441,0,0,0.18249813,0.108202443,0.037397158,0,0,0,0.106207928,0,0,0,0,0.013712291,0.026925954,0
10007791-19-,University of Essex,10007791,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007791-19-.pdf,19, Business and Management Studies,12.5,75,12.5,0,0,4116,,TRUE,33,,0,0.017443309,0,0,0,0,0,2.49E-04,0,0.041614752,0,0,0,0.061051582,0,0.008721655,0.254173935,0,0.243957139,0,0.001245951,0,0.068776476,0.30102168,0,0,0,0,0,0.001744331
10007791-18-,University of Essex,10007791,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007791-18-.pdf,18, Economics and Econometrics,62.5,37.5,0,0,0,3576,,TRUE,33,,0,0,0,0,0,0,0,0,0,0.077878104,0,0,0,0.128103837,0,0,0.286117381,0.002539503,0.084085779,0.001975169,0.012979684,2.82E-04,0.406038375,0,0,0,0,0,0,0
10007805-20-,University of Strathclyde,10007805,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007805-20-.pdf,20, Law,50,37.5,12.5,0,0,3044,,TRUE,34,,0,0,3.32E-04,0,0.013594164,0,0.262267905,0,0,0.023541114,0,0,0,0.059350133,0,9.95E-04,0.373342175,0.051061008,0.161472149,0,0.002984085,0,0,0,0.049071618,0,0,0,0.00198939,0
10007805-22-,University of Strathclyde,10007805,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007805-22-.pdf,22, Social Work and Social Policy,12.5,75,12.5,0,0,3143,,TRUE,34,,9.65E-04,0,0,0,0.006754583,0,0,0,0,0.358636217,0,0,0,0,0,0,0.327758122,0.049533612,0.152138951,0,0,0,0,0,0.066580894,0.034416211,0,3.22E-04,0.002894821,0
10007805-21-,University of Strathclyde,10007805,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007805-21-.pdf,21, Politics and International Studies,37.5,62.5,0,0,0,3267,,TRUE,34,,0,0,0,0,0,0,0.236866646,0,0,0.05843954,0,0,0,0.047559838,0,0,0.370531551,0.022691949,0.189617656,0,0,0,0.04942493,0,0.022691949,0,0,0,0.00217594,0
10007805-16-,University of Strathclyde,10007805,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007805-16-.pdf,16," Architecture, Built Environment and Planning",0,50,50,0,0,2328,,TRUE,34,,0.003034244,0,0,0,0.225400954,0,0,0,0,0,0,0,0.040312094,0.023407022,0,0,0.356306892,0.012570438,0.293454703,0.00260078,0,0,0,0,0.038144777,0.004768097,0,0,0,0
10007805-19-,University of Strathclyde,10007805,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007805-19-.pdf,19, Business and Management Studies,100,0,0,0,0,4728,,TRUE,34,,6.54E-04,0,0,0,0,0,0,0,0.001745201,0.02574171,2.18E-04,0,0.005235602,0.085951134,0,0,0.452661431,0.001745201,0.113219895,0,0,0,0.002399651,0.263089005,0.047338569,0,0,0,0,0
10007852-17-,University of Dundee,10007852,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007852-17-.pdf,17," Geography, Environmental Studies and Archaeology",0,75,25,0,0,3199,,TRUE,35,,0.028132992,3.20E-04,0,0,0.041560102,0,0,0,0.144820972,0.170396419,0,0,0,3.20E-04,0,3.20E-04,0.393542199,0.005754476,0.06713555,0,0,0,0,0,0.144820972,0.001918159,0,9.59E-04,0,0
10007852-19-,University of Dundee,10007852,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007852-19-.pdf,19, Business and Management Studies,0,0,75,25,0,2799,,TRUE,35,,0.016979769,0,3.61E-04,0,0,0,0,0,0.01083815,0.003973988,0,0,0,0.156430636,3.61E-04,0,0.302745665,0,0.256864162,0,0,0,0.036849711,0.161849711,0.032153179,0.020592486,0,0,0,0
10007852-16-,University of Dundee,10007852,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007852-16-.pdf,16," Architecture, Built Environment and Planning",0,12.5,50,37.5,0,2875,,TRUE,35,,0,0.050619469,0,0,0.34619469,0,0,0.004247788,0,0.002477876,0,0,0,0.014513274,0,0.014513274,0.174513274,0.014159292,0.34159292,0,0,0,0,0,0.036106195,0,0,0,0.001061947,0
10007852-21-,University of Dundee,10007852,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007852-21-.pdf,21, Politics and International Studies,0,12.5,75,12.5,0,2497,,TRUE,35,,0,0,0,0,0,4.06E-04,0.343216897,0,0,0.008529651,0,0,4.06E-04,0.049553209,0,0,0.131600325,0.275792039,0.161657189,0,0,0,0,0,0.027619821,0.001218522,0,0,0,0
10007852-22-,University of Dundee,10007852,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007852-22-.pdf,22, Social Work and Social Policy,0,25,75,0,0,2543,,TRUE,35,,0,0,0,0,0,0,0,0,0,0.180308422,0,0,0,0,0,0,0.132068011,0.00118624,0.641755635,7.91E-04,0,0,0,0,0.018584421,0.025306445,0,0,0,0
10007852-20-,University of Dundee,10007852,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007852-20-.pdf,20, Law,12.5,75,12.5,0,0,3158,,TRUE,35,,0.05536,0,0,0,0.00608,0,0.19072,0,0.0176,0,0,0,0.00128,0.07808,0,0,0.22752,0.0768,0.29184,0,0,0,0,0,0.05472,0,0,0,0,0
10007802-20-,University of Reading,10007802,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007802-20-.pdf,20, Law,25,75,0,0,0,3854,,TRUE,36,,0,0,0,0,0,0,0.231276371,0,0,2.64E-04,0,0,0,0.124472574,0,0,0.257647679,0.00685654,0.370780591,0,0,2.64E-04,5.27E-04,0,0,0,0,0,0.007911392,0
10007802-21-,University of Reading,10007802,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007802-21-.pdf,21, Politics and International Studies,37.5,12.5,50,0,0,3161,,TRUE,36,,0,0,0,0,0,0,0.225806452,0,9.58E-04,0.033854998,0,0,0,0.340466305,0,0.004152028,0.152347493,0.034493772,0.184605557,0,0,0,3.19E-04,0,0.002555094,0,0,0,0.020440754,0
10007802-19-,University of Reading,10007802,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007802-19-.pdf,19, Business and Management Studies,50,50,0,0,0,3935,,TRUE,36,,7.72E-04,0.001029336,0,0,0,0,0.00386001,0,0.00257334,0,0,0,0,0.100102934,0,0,0.346628924,0.003602676,0.171641791,0,5.15E-04,0.007977355,0,0.336850232,0,0,0,0,0.024446732,0
10007802-17-B,University of Reading,10007802,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007802-17-B.pdf,17," Geography, Environmental Studies and Archaeology",0,12.5,87.5,0,0,3575,,TRUE,36,,0.194720409,0,0,0,0.025546409,0,0,0,0.025830258,0.25063866,0,0,0,0.042861198,0,0,0.266818053,0.027817201,0.13795061,0,0,0,0.027533352,0,2.84E-04,0,0,0,0,0
10007802-17-A,University of Reading,10007802,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007802-17-A.pdf,17," Geography, Environmental Studies and Archaeology",0,12.5,87.5,0,0,3298,,TRUE,36,,0.02503864,3.09E-04,0,0,0,9.27E-04,3.09E-04,0,0.033075734,0.025347759,0.384544049,0,3.09E-04,0.05935085,0,0,0.326120556,0.026893354,0.106646059,0.010510046,0,0,6.18E-04,0,0,0,0,0,0,0
10007802-16-,University of Reading,10007802,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007802-16-.pdf,16," Architecture, Built Environment and Planning",50,37.5,12.5,0,0,4053,,TRUE,36,,0,0,0,0,0.298859316,0,7.60E-04,0,0,0,0,0,0,0.044106464,0.001267427,0.001013942,0.448669202,0.008618504,0.153612167,0,0.001013942,0,0,0.028643853,0,0.013434728,0,0,0,0
10007806-22-,University of Sussex,10007806,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007806-22-.pdf,22, Social Work and Social Policy,50,25,25,0,0,3125,,TRUE,37,,0,0.015220207,0,0,0,0,0,0,0,0.355569948,0,3.24E-04,0,9.72E-04,0,0,0.304727979,0.051489637,0.263277202,0,0,0.002266839,0,0,0,0.004857513,0,0,0,0.001295337
10007806-21-,University of Sussex,10007806,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007806-21-.pdf,21, Politics and International Studies,25,75,0,0,0,3108,,TRUE,37,,0,0,0,0,0.002949853,0,0.247459849,0,0.006555228,0.128482465,0,0,0,0.24057686,0,0,0.280235988,0.017371354,0.065552278,0,0,0,0,0,0,0,0,0,0.010816126,0
10007806-24-,University of Sussex,10007806,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007806-24-.pdf,24, Anthropology and Development Studies,37.5,62.5,0,0,0,3208,,TRUE,37,,0.009514748,6.34E-04,0,0,0,0,0.009514748,0,0,0.39422772,0.048208056,0.007928957,0.007928957,0.196003806,0,0,0.222327942,0.040596258,0.062797336,0,0,0,0,0,0,0,0,0,3.17E-04,0
10007806-23-,University of Sussex,10007806,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007806-23-.pdf,23, Sociology,0,50,50,0,0,2899,,TRUE,37,,3.49E-04,0.001396648,0,0,3.49E-04,0,0.023044693,0,0,0.268505587,0,0,0,0.159217877,6.98E-04,0,0.228701117,0.001047486,0.258379888,0,0,0,0,0,0,0.058310056,0,0,0,0
10007806-20-,University of Sussex,10007806,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007806-20-.pdf,20, Law,25,75,0,0,0,3532,,TRUE,37,,0.015634047,5.79E-04,0,0,0,0,0.374348581,0,0,0.028083382,0,0,2.90E-04,0.077591199,0,0.003474233,0.295888825,0.028372901,0.174580197,0,0,0,0,0,0,2.90E-04,8.69E-04,0,0,0
10007806-19-,University of Sussex,10007806,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007806-19-.pdf,19, Business and Management Studies,25,62.5,12.5,0,0,2621,,TRUE,37,,0.008890607,0,0.003865481,0,0,0,0.002705837,3.87E-04,0,0.030150754,0,0,0.011209896,0.223811365,0,0,0.257054503,0.017394666,0.078469269,0,0.011982992,0,0.026285273,0.322381136,0,0.005411674,0,0,0,0
10007806-18-,University of Sussex,10007806,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007806-18-.pdf,18, Economics and Econometrics,0,87.5,12.5,0,0,2320,,TRUE,37,,0,0,0,0,0,0,0.001745201,0,0.003490401,0.02443281,0,0,0,0.22425829,0,0,0.34991274,0,0.133071553,0,0,0,0.256544503,4.36E-04,0,0.004799302,0,0,0.001308901,0
10007806-17-,University of Sussex,10007806,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007806-17-.pdf,17," Geography, Environmental Studies and Archaeology",0,87.5,12.5,0,0,2876,,TRUE,37,,0,0.002816901,0,0,0,3.52E-04,0,0,0.189084507,0.303169014,0,0,0,0.137676056,0,0,0.259859155,0,0.06971831,0,0,0,0,0,0,0,0,0.001056338,0.036267606,0
10007854-26-,Cardiff Metropolitan University,10007854,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007854-26-.pdf,26," Sport and Exercise Sciences, Leisure and Tourism",75,25,0,0,0,2751,,TRUE,38,,0,0,0,0,0,0,0,0,0,0,0,0.062058714,0,3.72E-04,0,0,0.307320699,0.124860647,0.10739502,0,0,0.005574136,0,0,0,0,0.385358603,0.007060572,0,0
10007857-26-,Bangor University,10007857,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007857-26-.pdf,26," Sport and Exercise Sciences, Leisure and Tourism",75,25,0,0,0,2751,,TRUE,40,,3.72E-04,0,3.72E-04,0,0,0,3.72E-04,0,0,0,0,0.074693423,0,0,0,0,0.318468971,0.114083984,0.104050539,0,0,0.001114827,0,3.72E-04,0,0,0.376811594,0.009290227,0,0
10007857-20-,Bangor University,10007857,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007857-20-.pdf,20, Law,0,75,25,0,0,2909,,TRUE,40,,0,0,0,0,0,0,0.313049595,0,0,0.001758706,0,0.051705944,3.52E-04,0.058389026,0,0,0.21702427,0.095673584,0.202251143,0.003517411,0,0,0,0.056278579,0,0,0,0,0,0
10007857-19-,Bangor University,10007857,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007857-19-.pdf,19, Business and Management Studies,12.5,50,37.5,0,0,3260,,TRUE,40,,0,0,0.001561037,0,0,0,0,0,0,0,0,0.046518889,0,0.056509522,0,0,0.278801124,0.042460194,0.114892288,0,3.12E-04,9.37E-04,0.037464877,0.420543241,0,0,0,0,0,0
10005343-19-,Queen's University Belfast,10005343,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10005343-19-.pdf,19, Business and Management Studies,12.5,62.5,25,0,0,3943,,TRUE,41,,0.008985879,2.57E-04,0,0,0,0,0.001797176,0,0,0.040051348,0,0,0.00436457,0.067779204,0,0,0.129396662,0.184595635,0.134017972,0,0.001797176,0,0.031835687,0.36071887,0,0.014120668,0,0,0.020282413,0
10005343-22-,Queen's University Belfast,10005343,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10005343-22-.pdf,22, Social Work and Social Policy,62.5,37.5,0,0,0,3875,,TRUE,41,,0,2.64E-04,0,0,0,0,0,0,0,0.283227848,0,0,0,0.017405063,0,0,0.15242616,0.022679325,0.264504219,0,0,0,0,0,0,0.258438819,0,0,0.001054852,0
10005343-23-,Queen's University Belfast,10005343,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10005343-23-.pdf,23, Sociology,12.5,87.5,0,0,0,3470,,TRUE,41,,0,0,2.92E-04,0,0,0,0,0,0,0.507580175,0,0,2.92E-04,0.036734694,0,0,0.264431487,0.120991254,0.058309038,0,0,0,0,0,0,0.011370262,0,0,0,0
10005343-24-,Queen's University Belfast,10005343,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10005343-24-.pdf,24, Anthropology and Development Studies,62.5,37.5,0,0,0,3056,,TRUE,41,,0,0,0,0,0.001346801,0,0.005050505,0,0,0.160942761,0.153872054,0,0,3.37E-04,0,0.001683502,0.325252525,0.214814815,0.078114478,0,0,0.012121212,0,0,0,0,0,0,0.009427609,0.037037037
10005343-20-,Queen's University Belfast,10005343,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10005343-20-.pdf,20, Law,37.5,62.5,0,0,0,3717,,TRUE,41,,0,0,0,0,0,0,0.361058086,0,0,0.034905918,0,0,0,0.119170984,0,0,0.215980365,0.165803109,0.094355059,8.18E-04,0,0,0,0,2.73E-04,0.001636215,0,0,0.00218162,0.003817835
10005343-21-,Queen's University Belfast,10005343,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10005343-21-.pdf,21, Politics and International Studies,12.5,75,12.5,0,0,3940,,TRUE,41,,0.001288328,2.58E-04,0,0,0,0,0.29760371,0,0,0.056686421,0,0,0,0.101262561,0,0.012110281,0.156402989,0.258696212,0.089925277,0,0,0,0,0,0.005668642,0,0,0,0.020097913,0
10005343-16-,Queen's University Belfast,10005343,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10005343-16-.pdf,16," Architecture, Built Environment and Planning",12.5,50,37.5,0,0,3561,,TRUE,41,,0.007342559,0.012425868,0.003106467,0.00141203,0.287207004,0,0,0,0,0.133295679,0,0,0.002541655,0.060717311,0,0,0.238350748,0.093758825,0.159559446,0,0,2.82E-04,0,0,0,0,0,0,0,0
10005343-17-,Queen's University Belfast,10005343,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10005343-17-.pdf,17," Geography, Environmental Studies and Archaeology",37.5,62.5,0,0,0,3700,,TRUE,41,,0,0,0,0,0,0,0,0,0.118863762,0.033921677,0.215113072,0.001103144,0,0.054054054,0,0,0.345559846,0.115278544,0.080253723,0,0,0,0,0,0,0,0,0,0.035852179,0
10007160-20-,University of Surrey,10007160,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007160-20-.pdf,20, Law,0,25,75,0,0,2184,,TRUE,42,,0,0,0,0,0,0,0.254774103,0.003260363,0,0.006986493,0,0,0,0.055891942,0,0.002328831,0.258500233,0.006520727,0.37727061,0,0,0,0,0.028877503,0,0.002794597,0.002794597,0,0,0
10007160-21-,University of Surrey,10007160,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007160-21-.pdf,21, Politics and International Studies,0,12.5,75,12.5,0,2823,,TRUE,42,,0,0.002151309,0,0,0,0,0.243456436,0,0,0.082466834,0,0,0,0.022947293,0,0,0.250986016,0.045894586,0.35066332,0,0,0,0,0,0,3.59E-04,0,0,0.001075654,0
10007160-26-,University of Surrey,10007160,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007160-26-.pdf,26," Sport and Exercise Sciences, Leisure and Tourism",12.5,37.5,50,0,0,2882,,TRUE,42,,0,0.008577555,0,3.57E-04,0,0,0,0,0.00571837,0.091136526,0,0.00393138,0,0.023588277,0,0,0.423516798,0.072194425,0.119370979,0,0,0,0,0.123302359,0,0,0.127591137,0,0,7.15E-04
10007160-23-,University of Surrey,10007160,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007160-23-.pdf,23, Sociology,50,50,0,0,0,2911,,TRUE,42,,0.002776814,0,3.47E-04,0,0,0.012842763,0,0,0,0.330787921,0,0,0,0.166261715,0,0,0.248871919,0.019784797,0.198542173,0,0.01839639,0,0,0,0,0,0,0,0,0.001388407
10007160-18-,University of Surrey,10007160,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007160-18-.pdf,18, Economics and Econometrics,12.5,75,12.5,0,0,3012,,TRUE,42,,0,6.78E-04,0,6.78E-04,0,0,0.008474576,0,0,0.006779661,0,0,0.001016949,0.070508475,0,0,0.317627119,0.017627119,0.269491525,0,0,0,0.288813559,0,0.002372881,0.014237288,0.001694915,0,0,0
10007160-19-,University of Surrey,10007160,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007160-19-.pdf,19, Business and Management Studies,0,75,25,0,0,2976,,TRUE,42,,0,3.43E-04,3.43E-04,0,0,0,0,0,0.00308642,3.43E-04,0,0,0,0.105967078,0,0,0.344650206,0.018861454,0.196159122,0,0.014403292,0,0.015775034,0.286694102,0,0.012688615,3.43E-04,0,0,3.43E-04
10007783-24-,University of Aberdeen,10007783,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007783-24-.pdf,24, Anthropology and Development Studies,87.5,12.5,0,0,0,2645,,TRUE,43,,0,0.11162611,0.004248745,0,0,0,0,0.013132484,0,0.088837389,0.221707223,0,3.86E-04,0.217844728,0,0,0.139436076,0.046736192,0.069138664,3.86E-04,0,0,0.003862495,0,0.06373117,0,0,0,0.003089996,0.01583623
10007783-23-,University of Aberdeen,10007783,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007783-23-.pdf,23, Sociology,0,75,25,0,0,2786,,TRUE,43,,0.009100837,0.0010921,0.023662177,0,0,0,0,0,0,0.394612304,0,0,0.001820167,0.079723335,0,0,0.161994904,0.091008373,0.195850018,0,0,0,0,0,0.040771751,0,0,0,0,3.64E-04
10007783-20-,University of Aberdeen,10007783,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007783-20-.pdf,20, Law,12.5,75,12.5,0,0,3305,,TRUE,43,,0.00710754,0,0.001545117,0,0.016069221,0,0.321693449,0,0,0,0,0,0.004635352,0.143386897,0,0.008343634,0.123300371,0.114029666,0.151112485,0,0,0,0,0,0.086217553,0,0,0,0.021631644,9.27E-04
10007783-21-,University of Aberdeen,10007783,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007783-21-.pdf,21, Politics and International Studies,0,62.5,37.5,0,0,3000,,TRUE,43,,0,0,0,0,0,0,0.31557377,0.008538251,0,0.101775956,0,0,0,0.144467213,0,0.00102459,0.149590164,0.142759563,0.108606557,0,0,0,0,0,0.027663934,0,0,0,0,0
10007783-18-,University of Aberdeen,10007783,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007783-18-.pdf,18, Economics and Econometrics,0,37.5,62.5,0,0,3287,,TRUE,43,,0.016589862,6.14E-04,0,0,0,0,6.14E-04,0,0.010138249,0.019662058,0,0,0.004301075,0.215668203,0,0,0.226728111,0.00952381,0.113978495,0,0,0,0.327803379,0.008602151,0.034408602,0.010752688,0,0,0,6.14E-04
10007783-19-,University of Aberdeen,10007783,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007783-19-.pdf,19, Business and Management Studies,25,50,25,0,0,2913,,TRUE,43,,0,0.011578947,0,0,0,0,0,0,0,0.029122807,0,0.011578947,0,0.083859649,0,0,0.220350877,0.037192982,0.249122807,0,0.022105263,0,0.009473684,0.259649123,0.039298246,0.021754386,0.004912281,0,0,0
10007783-16-,University of Aberdeen,10007783,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007783-16-.pdf,16," Architecture, Built Environment and Planning",25,50,25,0,0,2710,,TRUE,43,,0.019947309,0,0,0,0.238614979,0,0,0,0,0.006021829,0,0,3.76E-04,7.53E-04,0,0,0.401957094,0.024087317,0.191193075,0,0,0,0.041023711,0.026721867,0.049303726,0,0,0,0,0
10007783-17-,University of Aberdeen,10007783,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007783-17-.pdf,17," Geography, Environmental Studies and Archaeology",12.5,62.5,25,0,0,3039,,TRUE,43,,0,0.005043712,0,0,0,0,0,0,0.058843309,0.012441157,0.336919973,0,0,0.027236046,0,0,0.327168796,0.097175521,0.093813046,0.002017485,0,0,0,0,0.036314728,0,0,0,0.003026227,0
10007760-19-,Birkbeck College,10007760,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007760-19-.pdf,19, Business and Management Studies,0,37.5,50,12.5,0,3313,,TRUE,44,,0,0,0,0,0,0,0.014893617,0,0,3.04E-04,0,0,0,0.385410334,0,0,0.139817629,0.013981763,0.217325228,0,0,0,0,0.211246201,0,0,0.016413374,0,6.08E-04,0
10007760-18-,Birkbeck College,10007760,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007760-18-.pdf,18, Economics and Econometrics,0,50,50,0,0,2907,,TRUE,44,,0,6.94E-04,0,6.94E-04,0,0.071131159,0,0,0,0.018390007,0,0,0,0.352879944,0,0,0.100277585,0.047536433,0.136016655,0,0,0,0.247397641,0.024288688,0,0,0,3.47E-04,3.47E-04,0
10007760-21-,Birkbeck College,10007760,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007760-21-.pdf,21, Politics and International Studies,37.5,25,37.5,0,0,2686,,TRUE,44,,0,0,0,0,0,0,0.117492492,3.75E-04,0,0.179054054,0,0,0,0.390765766,0,0,0.154279279,0.027777778,0.128003003,0,0,0,0.001876877,0,0,3.75E-04,0,0,0,0
10007760-20-,Birkbeck College,10007760,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007760-20-.pdf,20, Law,62.5,37.5,0,0,0,3344,,TRUE,44,,0,0.027173913,0.035024155,0,6.04E-04,0,0.382246377,0,0,0.063103865,0,0,0,0.102657005,0,0.014190821,0.211654589,0.055857488,0.104166667,0,0,0,0,0,0,0.003019324,0,0,3.02E-04,0
10007760-23-,Birkbeck College,10007760,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007760-23-.pdf,23, Sociology,12.5,50,37.5,0,0,3572,,TRUE,44,,0,0.015891033,0.011918275,0,0,0,0,0,0,0.377412032,0,0,0,0.267877412,0,0.005675369,0.147559591,0.045970488,0.127412032,0,0,0,0,0,0,2.84E-04,0,0,0,0
10007804-22-,University of Stirling,10007804,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007804-22-.pdf,22, Social Work and Social Policy,25,75,0,0,0,3322,,TRUE,45,,0,0,0,0,0,0,0,0,0,0.250454821,0,0,0,0.006064281,0,0,0.283201941,0.050333535,0.222559127,0,0,9.10E-04,0,0,0.118859915,0.067616737,0,0,0,0
10007804-26-,University of Stirling,10007804,C,http://strategicfutures.org/demos/REF2014/resources/pdfs/10007804-26-.pdf,26," Sport and Exercise Sciences, Leisure and Tourism",0,75,25,0,0,2219,,TRUE,45,,0.011348162,4.54E-04,0,9.08E-04,0,0,0,0,0,0,0,0,0,0.002723559,0.002269632,0,0.374035406,0.02950522,0.324557422,0,0,0,0,0.018610985,0.032228779,4.54E-04,0.200181571,0.002723559,0,0
